id_producto,total_venta,total_costo,utilidad,margen
FUR-BO-10004679,17433.11,17057.88,375.23,0.0195
FUR-BO-10004681,244.08,175.74,68.34,0.28
FUR-BO-10004690,1072.34,1150.71,-78.36,-0.1293
FUR-BO-10004695,4886.46,4319.99,566.47,0.0456
FUR-BO-10004699,2562.67,2591.46,-28.79,-0.0185
FUR-BO-10004704,1967.84,1238.61,729.23,0.3499
FUR-BO-10004707,9629.83,11280.0,-1650.16,-0.1497
FUR-BO-10004709,5815.61,3770.05,2045.56,0.0561
FUR-BO-10004725,4077.35,3726.66,350.69,0.0879
FUR-BO-10004771,11587.47,11687.97,-100.5,-0.0794
FUR-BO-10004773,2126.18,1621.62,504.56,0.2694
FUR-BO-10004806,4526.93,3490.05,1036.88,0.2603
FUR-BO-10004821,4221.18,4065.93,155.25,0.0385
FUR-BO-10004824,2182.07,2120.07,62.0,-0.0642
FUR-BO-10004834,18387.0,18815.21,-428.21,-0.0143
FUR-BO-10004842,2681.78,1885.2,796.58,0.2989
FUR-BO-10004844,1797.84,1363.44,434.4,0.2481
FUR-BO-10004852,14474.87,9613.8,4861.07,0.3015
FUR-BO-10004878,170.93,165.24,5.69,0.0333
FUR-BO-10004899,1426.25,1811.88,-385.63,-0.3611
FUR-BO-10004911,2363.42,2386.2,-22.78,-0.0066
FUR-BO-10004914,2666.68,2348.64,318.04,0.0947
FUR-BO-10004917,486.36,306.48,179.88,0.3698
FUR-BO-10004924,2584.2,2274.2,310.0,0.12
FUR-BO-10004926,1367.6,1078.92,288.68,0.2111
FUR-BO-10004935,133.44,226.88,-93.44,-0.7002
FUR-BO-10004947,3878.51,2887.2,991.31,0.2074
FUR-BO-10004980,684.77,689.7,-4.93,-0.0576
FUR-BO-10004999,10371.36,5689.5,4681.86,0.4453
FUR-BUS-10000332,2040.19,2768.88,-728.69,-0.3063
FUR-BUS-10000984,616.49,559.2,57.29,-0.6902
FUR-BUS-10001187,1483.7,1632.24,-148.54,-0.1551
FUR-BUS-10001243,4802.75,2745.21,2057.54,0.1924
FUR-BUS-10001781,2182.68,1855.44,327.24,0.1499
FUR-BUS-10001876,43.42,133.17,-89.75,-2.0673
FUR-BUS-10002040,5099.08,4989.6,109.48,-0.2594
FUR-BUS-10002138,882.21,696.99,185.22,0.21
FUR-BUS-10002192,142.83,101.43,41.4,0.2899
FUR-BUS-10002639,2201.27,2421.54,-220.27,-0.0755
FUR-BUS-10002989,2476.08,1461.06,1015.02,0.4099
FUR-BUS-10003055,1348.49,1142.55,205.94,0.1053
FUR-BUS-10003368,799.43,782.1,17.33,-0.6251
FUR-BUS-10003708,196.75,276.75,-80.0,-0.6254
FUR-BUS-10003724,740.7,637.02,103.68,0.14
FUR-BUS-10004121,277.19,496.08,-218.89,-1.1725
FUR-BUS-10004336,471.16,489.9,-18.74,-0.1853
FUR-BUS-10004475,565.19,561.84,3.35,-0.458
FUR-BUS-10004622,250.68,130.38,120.3,0.4799
FUR-BUS-10004644,731.34,650.94,80.4,0.1099
FUR-BUS-10004820,3446.16,3549.96,-103.8,-0.3194
FUR-BUS-10004854,2209.54,2025.21,184.33,-0.1502
FUR-BUS-10004882,648.77,776.85,-128.08,-0.3651
FUR-CH-10000005,563.9,827.1,-263.2,-0.4667
FUR-CH-10000013,513.43,497.88,15.56,-0.0894
FUR-CH-10000015,6584.64,5770.22,814.42,0.1235
FUR-CH-10000025,3972.69,3779.82,192.87,0.0429
FUR-CH-10000026,5350.87,5978.4,-627.53,-0.1467
FUR-CH-10000027,21329.73,19966.5,1363.23,0.02
FUR-CH-10000042,355.38,184.8,170.58,0.48
FUR-CH-10000051,3978.32,3315.3,663.02,0.0667
FUR-CH-10000068,1288.03,1741.8,-453.77,-0.3119
FUR-CH-10000089,136.74,177.76,-41.02,-0.3
FUR-CH-10000105,2677.48,2296.92,380.56,0.1535
FUR-CH-10000110,1103.47,746.46,357.01,0.3591
FUR-CH-10000117,1624.73,1440.12,184.61,0.0988
FUR-CH-10000133,1250.53,1283.04,-32.51,-0.1512
FUR-CH-10000136,53.41,70.8,-17.39,-0.3256
FUR-CH-10000155,3528.79,3014.42,514.37,0.13
FUR-CH-10000171,588.0,423.36,164.64,0.2625
FUR-CH-10000182,77.24,114.0,-36.76,-0.4759
FUR-CH-10000187,1613.7,1416.78,196.92,0.1274
FUR-CH-10000213,1325.56,1251.99,73.57,0.0555
FUR-CH-10000214,762.81,1049.04,-286.23,-0.7526
FUR-CH-10000225,1757.27,1923.28,-166.01,-0.159
FUR-CH-10000229,2032.35,2493.02,-460.67,-0.2321
FUR-CH-10000233,534.39,445.32,89.07,0.1581
FUR-CH-10000258,2670.6,2845.26,-174.66,-0.0987
FUR-CH-10000265,1630.33,1297.96,332.37,0.1815
FUR-CH-10000294,4174.56,3256.56,918.0,0.2199
FUR-CH-10000302,1682.3,1703.52,-21.22,-0.0951
FUR-CH-10000309,6084.14,5387.0,697.14,0.0839
FUR-CH-10000326,1978.68,1408.86,569.82,0.2555
FUR-CH-10000333,1042.71,847.44,195.27,0.1229
FUR-CH-10000336,695.18,819.72,-124.54,-0.1856
FUR-CH-10000343,4022.83,3267.2,755.63,0.1904
FUR-CH-10000351,2557.45,1735.71,821.74,0.2728
FUR-CH-10000373,167.34,85.38,81.96,0.4898
FUR-CH-10000391,1217.48,1226.7,-9.22,-0.0268
FUR-CH-10000399,2355.78,2017.44,338.34,-0.0873
FUR-CH-10000414,632.54,777.4,-144.86,-0.2539
FUR-CH-10000422,2647.81,2598.67,49.13,-0.0004
FUR-CH-10000423,860.92,721.44,139.48,0.1546
FUR-CH-10000430,6379.1,4704.27,1674.83,0.2464
FUR-CH-10000432,6174.04,6694.74,-520.7,-0.1307
FUR-CH-10000438,141.19,235.32,-94.13,-0.6667
FUR-CH-10000454,10637.53,8710.09,1927.44,0.1683
FUR-CH-10000470,552.24,883.62,-331.38,-0.6001
FUR-CH-10000479,3816.56,2162.97,1653.59,0.4333
FUR-CH-10000488,649.58,668.91,-19.33,-0.2525
FUR-CH-10000513,4770.63,4968.22,-197.58,-0.1158
FUR-CH-10000527,3720.0,3087.6,632.4,0.17
FUR-CH-10000528,1208.67,1398.0,-189.33,-0.3036
FUR-CH-10000546,5665.59,3999.24,1666.35,0.1778
FUR-CH-10000553,685.59,569.85,115.74,0.1547
FUR-CH-10000568,68.35,68.4,-0.05,-0.0007
FUR-CH-10000583,2400.62,1654.08,746.54,0.311
FUR-CH-10000595,5697.76,4827.6,870.16,0.1354
FUR-CH-10000602,15559.36,15905.16,-345.8,-0.0578
FUR-CH-10000603,627.58,454.05,173.54,0.1806
FUR-CH-10000604,114.53,220.5,-105.97,-0.9253
FUR-CH-10000608,1306.26,1072.5,233.76,0.1715
FUR-CH-10000656,1816.46,1494.16,322.3,0.1598
FUR-CH-10000660,11310.56,8486.37,2824.19,0.2297
FUR-CH-10000663,830.71,757.02,73.69,0.0887
FUR-CH-10000665,3955.68,3381.95,573.72,0.1577
FUR-CH-10000666,68.87,95.28,-26.41,-0.3835
FUR-CH-10000667,420.5,462.66,-42.16,-0.387
FUR-CH-10000677,586.22,651.6,-65.38,-0.1604
FUR-CH-10000685,4342.83,2880.0,1462.83,0.3233
FUR-CH-10000689,35.89,36.51,-0.62,-0.0172
FUR-CH-10000690,165.41,170.73,-5.32,-0.0117
FUR-CH-10000694,1101.06,1026.24,74.82,0.0708
FUR-CH-10000727,313.12,190.65,122.47,0.4087
FUR-CH-10000745,1583.95,1323.0,260.95,0.0851
FUR-CH-10000749,2207.96,1976.3,231.65,0.055
FUR-CH-10000774,274.32,274.32,0.0,0.0
FUR-CH-10000777,6973.46,5635.76,1337.7,0.1877
FUR-CH-10000783,5075.14,4549.05,526.09,0.0874
FUR-CH-10000785,6008.54,5223.08,785.45,0.1249
FUR-CH-10000788,2183.0,2522.42,-339.42,-0.2252
FUR-CH-10000790,116.04,58.02,58.02,0.5
FUR-CH-10000807,1916.78,1107.84,808.94,0.422
FUR-CH-10000825,1646.25,1131.81,514.44,0.2829
FUR-CH-10000836,2499.64,2424.84,74.8,0.0299
FUR-CH-10000843,5811.46,5907.3,-95.84,0.0142
FUR-CH-10000847,4626.58,3875.85,750.73,0.1455
FUR-CH-10000848,834.62,537.9,296.72,0.3555
FUR-CH-10000852,1070.24,759.6,310.64,0.2842
FUR-CH-10000857,1562.33,1215.36,346.97,0.2221
FUR-CH-10000863,2913.91,3359.3,-445.39,-0.1363
FUR-CH-10000885,8886.18,7832.16,1054.02,0.0947
FUR-CH-10000891,11429.79,10656.9,772.89,-0.0626
FUR-CH-10000892,8613.36,9647.36,-1034.0,-0.1025
FUR-CH-10000920,242.94,473.76,-230.82,-0.9501
FUR-CH-10000932,8184.79,4796.96,3387.83,0.406
FUR-CH-10000953,3861.8,4454.4,-592.6,-0.2045
FUR-CH-10000966,1514.7,1486.26,28.44,-0.1725
FUR-CH-10000969,3077.91,3675.12,-597.21,-0.1806
FUR-CH-10000974,9386.95,7956.72,1430.23,0.1594
FUR-CH-10000981,750.2,792.0,-41.8,-0.0557
FUR-CH-10000988,5294.46,4460.86,833.6,0.1331
FUR-CH-10000994,5852.05,5441.01,411.04,0.0644
FUR-CH-10000996,1323.71,1451.04,-127.33,-0.1348
FUR-CH-10001021,281.82,163.5,118.32,0.4198
FUR-CH-10001037,803.8,680.82,122.98,0.1617
FUR-CH-10001039,2064.2,2034.6,29.6,-0.0655
FUR-CH-10001043,258.8,316.17,-57.37,-0.2827
FUR-CH-10001044,1298.25,1477.98,-179.73,-0.2689
FUR-CH-10001051,971.78,1002.96,-31.18,-0.3283
FUR-CH-10001114,1093.97,678.4,415.57,0.3522
FUR-CH-10001130,3768.98,3702.3,66.68,-0.0513
FUR-CH-10001138,2265.65,1619.52,646.13,0.2652
FUR-CH-10001146,2442.02,2324.54,117.49,0.0006
FUR-CH-10001147,4288.07,4536.0,-247.93,-0.0574
FUR-CH-10001150,1139.94,681.75,458.19,0.3924
FUR-CH-10001153,961.65,657.78,303.87,0.286
FUR-CH-10001187,351.54,221.58,129.96,0.3697
FUR-CH-10001190,1087.92,1237.51,-149.59,-0.1375
FUR-CH-10001191,179.45,344.52,-165.07,-0.746
FUR-CH-10001203,2333.34,2595.84,-262.5,-0.1013
FUR-CH-10001204,976.94,716.76,260.18,0.2807
FUR-CH-10001207,7322.68,7029.18,293.5,-0.0121
FUR-CH-10001215,12975.38,12023.52,951.86,0.0592
FUR-CH-10001220,178.2,294.12,-115.92,-0.6505
FUR-CH-10001237,3192.16,2554.2,637.96,0.1999
FUR-CH-10001262,1907.37,1720.36,187.01,-0.1052
FUR-CH-10001270,4667.78,3668.47,999.31,0.2045
FUR-CH-10001271,5675.59,4586.82,1088.77,0.2061
FUR-CH-10001278,809.2,981.72,-172.52,-0.2777
FUR-CH-10001282,781.3,856.1,-74.8,-0.0461
FUR-CH-10001313,1957.08,1260.0,697.08,0.3739
FUR-CH-10001317,88.25,108.87,-20.62,-0.2336
FUR-CH-10001322,7536.66,6684.66,852.0,0.0708
FUR-CH-10001332,7420.74,7848.8,-428.06,-0.0979
FUR-CH-10001343,2541.5,1976.52,564.98,0.2276
FUR-CH-10001347,111.04,274.9,-163.86,-1.4757
FUR-CH-10001374,1830.08,1199.66,630.42,0.3208
FUR-CH-10001382,1885.08,1107.81,777.27,0.395
FUR-CH-10001394,5861.53,5159.55,701.98,0.1349
FUR-CH-10001397,1169.4,847.35,322.05,0.2469
FUR-CH-10001414,111.06,83.34,27.72,0.2496
FUR-CH-10001415,11765.48,8750.43,3015.05,0.2662
FUR-CH-10001423,2353.14,2013.76,339.38,0.0933
FUR-CH-10001429,4963.94,5177.52,-213.58,-0.0398
FUR-CH-10001455,4069.65,3716.8,352.85,0.0125
FUR-CH-10001465,3446.47,2032.74,1413.73,0.4031
FUR-CH-10001477,1999.52,1230.0,769.52,0.3692
FUR-CH-10001482,2200.46,2331.44,-130.98,-0.054
FUR-CH-10001490,6320.08,4721.76,1598.32,0.2004
FUR-CH-10001492,3069.6,2099.76,969.84,0.2494
FUR-CH-10001536,288.1,332.1,-44.0,-0.1525
FUR-CH-10001545,1686.9,1723.38,-36.47,-0.0011
FUR-CH-10001553,876.58,743.4,133.18,0.1259
FUR-CH-10001559,1836.0,1597.32,238.68,0.13
FUR-CH-10001582,6497.28,9564.06,-3066.78,-0.4571
FUR-CH-10001588,3430.11,2829.96,600.15,0.175
FUR-CH-10001607,1267.0,910.26,356.74,0.1915
FUR-CH-10001616,673.71,600.0,73.71,0.035
FUR-CH-10001634,3071.23,3214.4,-143.17,-0.0834
FUR-CH-10001647,2722.1,3013.82,-291.72,-0.1455
FUR-CH-10001658,1653.29,1855.56,-202.27,-0.1454
FUR-CH-10001663,148.97,115.47,33.5,0.2249
FUR-CH-10001664,9366.95,7962.57,1404.38,0.1359
FUR-CH-10001674,1892.19,1250.1,642.09,0.3476
FUR-CH-10001675,1808.64,1758.4,50.24,-0.075
FUR-CH-10001684,3924.86,4357.05,-432.19,-0.1373
FUR-CH-10001695,1679.54,1838.25,-158.72,-0.1421
FUR-CH-10001701,15.41,21.2,-5.79,-0.3759
FUR-CH-10001708,3989.73,3563.97,425.76,0.0519
FUR-CH-10001714,1689.97,1804.64,-114.68,-0.1369
FUR-CH-10001726,2760.06,1763.64,996.42,0.3547
FUR-CH-10001752,1767.92,1734.66,33.26,0.0686
FUR-CH-10001756,2274.73,1519.65,755.08,0.3232
FUR-CH-10001784,2720.84,1824.6,896.24,0.1801
FUR-CH-10001795,1497.07,1169.32,327.75,0.2161
FUR-CH-10001797,2068.51,1545.09,523.42,0.2076
FUR-CH-10001802,3367.24,3907.26,-540.02,-0.2267
FUR-CH-10001805,272.28,171.6,100.68,0.3698
FUR-CH-10001810,777.6,875.52,-97.92,-0.08
FUR-CH-10001819,1915.04,1185.3,729.74,0.339
FUR-CH-10001831,1965.1,2022.66,-57.56,-0.1966
FUR-CH-10001832,3062.32,3506.97,-444.65,-0.105
FUR-CH-10001854,8774.5,7468.85,1305.65,0.145
FUR-CH-10001871,3167.43,3483.18,-315.75,-0.1166
FUR-CH-10001891,1420.5,1191.11,229.39,0.1652
FUR-CH-10001895,765.86,406.14,359.72,0.4722
FUR-CH-10001897,5880.92,6290.5,-409.58,-0.087
FUR-CH-10001913,4781.25,5219.34,-438.09,-0.0393
FUR-CH-10001914,939.15,852.66,86.49,0.0663
FUR-CH-10001919,195.78,119.46,76.32,0.3898
FUR-CH-10001944,607.97,729.6,-121.63,-0.2142
FUR-CH-10001972,626.62,625.8,0.82,-0.0754
FUR-CH-10001973,1775.68,2004.3,-228.62,-0.115
FUR-CH-10001975,1200.1,1328.88,-128.78,-0.1238
FUR-CH-10002002,2204.87,1828.5,376.37,0.0238
FUR-CH-10002010,996.4,684.0,312.4,0.2497
FUR-CH-10002017,245.09,230.17,14.92,0.0846
FUR-CH-10002024,21870.58,21870.58,0.0,-0.0147
FUR-CH-10002030,1513.28,1817.97,-304.69,-0.3249
FUR-CH-10002033,5522.76,4342.26,1180.5,0.172
FUR-CH-10002044,694.19,852.68,-158.49,-0.2455
FUR-CH-10002045,355.97,308.64,47.33,0.0463
FUR-CH-10002053,556.6,492.3,64.3,0.1131
FUR-CH-10002060,2665.56,2281.2,384.36,0.118
FUR-CH-10002061,9383.96,9403.68,-19.72,0.0201
FUR-CH-10002073,5427.99,4135.86,1292.13,0.2259
FUR-CH-10002084,2705.78,2206.44,499.34,0.1853
FUR-CH-10002085,1726.83,1266.03,460.8,0.2207
FUR-CH-10002088,1272.83,1156.14,116.69,0.0406
FUR-CH-10002090,1279.28,1156.56,122.72,0.0654
FUR-CH-10002091,4632.2,3250.53,1381.67,0.2991
FUR-CH-10002093,2173.9,1468.32,705.58,0.2887
FUR-CH-10002116,569.66,589.65,-19.99,-0.0303
FUR-CH-10002117,2427.94,1817.64,610.3,0.2225
FUR-CH-10002126,2586.19,2634.98,-48.8,0.0036
FUR-CH-10002132,3144.93,1822.04,1322.89,0.43
FUR-CH-10002152,165.9,333.84,-167.94,-0.9809
FUR-CH-10002188,720.39,459.27,261.12,0.3483
FUR-CH-10002203,12301.2,7298.1,5003.1,0.3964
FUR-CH-10002207,1408.68,841.62,567.06,0.3707
FUR-CH-10002209,1247.93,1014.75,233.18,0.1766
FUR-CH-10002212,2443.77,2810.4,-366.63,-0.1937
FUR-CH-10002213,16703.9,18515.25,-1811.35,-0.1333
FUR-CH-10002224,3768.19,3954.36,-186.17,-0.0588
FUR-CH-10002226,84.26,160.16,-75.9,-0.9009
FUR-CH-10002228,240.34,376.56,-136.22,-0.5668
FUR-CH-10002247,17121.22,15265.53,1855.69,0.0864
FUR-CH-10002250,15289.64,9166.38,6123.26,0.3974
FUR-CH-10002273,520.78,720.54,-199.76,-0.3836
FUR-CH-10002275,1473.41,3168.0,-1694.59,-1.1501
FUR-CH-10002288,731.71,781.83,-50.12,-0.292
FUR-CH-10002291,1434.64,1256.64,178.0,0.1123
FUR-CH-10002297,745.65,727.48,18.17,-0.0675
FUR-CH-10002304,901.51,857.34,44.17,0.0778
FUR-CH-10002316,640.85,458.64,182.21,0.2419
FUR-CH-10002317,207.18,181.29,25.9,0.125
FUR-CH-10002320,6483.8,4943.09,1540.7,0.2125
FUR-CH-10002331,7582.37,6749.38,832.99,0.0731
FUR-CH-10002335,8083.55,6480.41,1603.15,0.2023
FUR-CH-10002344,1633.82,1027.26,606.56,0.3731
FUR-CH-10002362,54.18,51.48,2.7,0.0498
FUR-CH-10002372,1311.88,1353.99,-42.11,-0.0785
FUR-CH-10002373,858.96,824.76,34.2,0.0398
FUR-CH-10002374,608.0,654.72,-46.72,-0.0466
FUR-CH-10002378,1563.67,1547.91,15.76,-0.1354
FUR-CH-10002410,789.1,1003.44,-214.34,-0.3352
FUR-CH-10002412,1402.92,1649.7,-246.78,-0.2101
FUR-CH-10002417,470.23,478.08,-7.85,-0.0167
FUR-CH-10002435,549.54,888.48,-338.94,-0.6168
FUR-CH-10002438,369.14,904.44,-535.3,-1.4501
FUR-CH-10002439,1589.41,1335.57,253.84,0.1538
FUR-CH-10002468,2835.24,2265.96,569.28,0.1747
FUR-CH-10002477,3854.47,2612.52,1241.95,0.3222
FUR-CH-10002481,367.7,652.68,-284.98,-0.775
FUR-CH-10002498,1184.47,1143.36,41.11,-0.122
FUR-CH-10002510,2330.51,1526.4,804.11,0.35
FUR-CH-10002542,538.7,538.8,-0.1,-0.123
FUR-CH-10002543,562.94,702.24,-139.3,-0.2831
FUR-CH-10002547,2103.22,2231.22,-128.0,-0.1194
FUR-CH-10002555,2872.4,2270.4,602.0,0.1689
FUR-CH-10002573,14415.0,13122.3,1292.7,0.0829
FUR-CH-10002574,297.93,319.62,-21.69,-0.1205
FUR-CH-10002585,5541.24,4035.24,1506.0,0.2505
FUR-CH-10002589,1199.94,960.12,239.82,0.1999
FUR-CH-10002602,4619.99,4133.83,486.16,0.0745
FUR-CH-10002610,4698.87,5029.44,-330.57,-0.0859
FUR-CH-10002626,2198.44,1284.3,914.14,0.4161
FUR-CH-10002631,1457.78,1350.72,107.06,0.0647
FUR-CH-10002647,5704.72,5239.47,465.26,0.076
FUR-CH-10002653,4187.28,4053.44,133.84,0.0256
FUR-CH-10002693,48.63,105.78,-57.15,-1.1751
FUR-CH-10002727,640.96,421.92,219.04,0.3076
FUR-CH-10002743,411.81,470.64,-58.83,-0.1667
FUR-CH-10002749,1116.24,1048.08,68.16,-0.0232
FUR-CH-10002752,364.06,390.96,-26.9,-0.1902
FUR-CH-10002758,1268.7,1195.5,73.19,0.0625
FUR-CH-10002768,1212.0,1289.76,-77.76,-0.0836
FUR-CH-10002774,764.7,687.72,76.98,0.0944
FUR-CH-10002780,6832.87,8041.88,-1209.01,-0.0934
FUR-CH-10002782,5780.02,5855.22,-75.2,-0.0136
FUR-CH-10002793,254.89,239.94,14.95,0.0029
FUR-CH-10002816,547.83,394.47,153.36,0.2799
FUR-CH-10002817,59.4,103.98,-44.58,-0.7505
FUR-CH-10002819,998.99,1182.0,-183.01,-0.0465
FUR-CH-10002830,3100.02,1995.84,1104.18,0.3513
FUR-CH-10002846,1211.18,1081.08,130.1,0.0812
FUR-CH-10002872,8545.41,9060.66,-515.25,-0.0983
FUR-CH-10002880,5436.16,5910.9,-474.74,-0.1128
FUR-CH-10002882,1205.27,907.92,297.35,0.2563
FUR-CH-10002890,1397.62,1305.99,91.63,0.0335
FUR-CH-10002891,8412.14,8498.7,-86.57,-0.0507
FUR-CH-10002923,274.32,211.26,63.06,0.2299
FUR-CH-10002924,67.58,128.46,-60.88,-0.9007
FUR-CH-10002927,651.74,792.54,-140.8,-0.1919
FUR-CH-10002932,2236.22,2423.52,-187.3,-0.0834
FUR-CH-10002938,33.8,40.59,-6.79,-0.2007
FUR-CH-10002940,2144.15,2167.2,-23.05,0.0148
FUR-CH-10002944,2653.4,2686.08,-32.68,-0.1404
FUR-CH-10002961,1437.48,1382.9,54.59,-0.0053
FUR-CH-10002965,5989.2,5721.9,267.3,0.0467
FUR-CH-10002966,5300.93,5940.48,-639.55,-0.1055
FUR-CH-10002970,2240.15,2419.56,-179.41,-0.2797
FUR-CH-10002974,1497.5,1538.28,-40.78,-0.0294
FUR-CH-10002980,3491.36,3905.1,-413.74,-0.1334
FUR-CH-10002989,353.12,436.5,-83.38,-0.2141
FUR-CH-10002991,1516.49,1384.53,131.96,0.0634
FUR-CH-10003009,6020.22,4633.14,1387.08,0.202
FUR-CH-10003026,411.82,363.6,48.22,0.0619
FUR-CH-10003033,1379.38,1552.68,-173.3,-0.1413
FUR-CH-10003054,2459.81,2377.98,81.83,0.0333
FUR-CH-10003061,1448.84,1384.95,63.89,0.0522
FUR-CH-10003062,552.13,631.2,-79.07,-0.2448
FUR-CH-10003077,948.59,727.3,221.29,0.1775
FUR-CH-10003097,3126.55,2863.17,263.38,0.0825
FUR-CH-10003107,3084.54,2588.5,496.04,0.1779
FUR-CH-10003109,3416.75,3087.0,329.75,0.1069
FUR-CH-10003114,2557.7,2575.98,-18.28,-0.1583
FUR-CH-10003123,805.0,705.6,99.4,0.0896
FUR-CH-10003143,118.38,60.42,57.96,0.4896
FUR-CH-10003155,49.3,90.0,-40.7,-0.8257
FUR-CH-10003168,317.14,246.72,70.42,0.2221
FUR-CH-10003180,45.18,111.84,-66.66,-1.4752
FUR-CH-10003195,1515.19,1620.0,-104.81,-0.1184
FUR-CH-10003199,1842.27,1686.9,155.37,0.054
FUR-CH-10003232,11426.12,9292.47,2133.64,0.169
FUR-CH-10003248,756.86,975.75,-218.89,-0.2223
FUR-CH-10003249,4515.94,5136.96,-621.02,-0.141
FUR-CH-10003282,534.97,397.41,137.56,0.2695
FUR-CH-10003298,3680.54,4171.71,-491.18,-0.1383
FUR-CH-10003312,5623.28,6489.63,-866.35,-0.1116
FUR-CH-10003336,1218.78,1256.4,-37.62,-0.0462
FUR-CH-10003341,131.64,67.14,64.5,0.49
FUR-CH-10003353,975.23,1633.6,-658.37,-0.6751
FUR-CH-10003354,8184.59,7056.51,1128.08,0.0441
FUR-CH-10003355,1147.15,831.6,315.55,0.2006
FUR-CH-10003362,1905.44,2064.27,-158.83,-0.2875
FUR-CH-10003365,9253.5,6584.4,2669.1,0.2367
FUR-CH-10003379,7979.44,7053.26,926.18,0.0771
FUR-CH-10003392,1885.81,2028.34,-142.53,-0.0625
FUR-CH-10003396,1770.54,1986.85,-216.31,-0.1355
FUR-CH-10003419,1007.12,1291.05,-283.93,-0.2904
FUR-CH-10003423,1515.04,1140.8,374.24,0.2304
FUR-CH-10003440,630.88,455.7,175.18,0.2777
FUR-CH-10003448,553.54,448.8,104.74,0.2043
FUR-CH-10003485,1946.56,1937.76,8.8,-0.0342
FUR-CH-10003499,890.08,587.79,302.29,0.0972
FUR-CH-10003508,333.42,316.8,16.62,0.0498
FUR-CH-10003512,930.45,678.51,251.94,0.2057
FUR-CH-10003514,2966.89,2718.1,248.79,-0.014
FUR-CH-10003535,1396.44,1417.18,-20.73,-0.0239
FUR-CH-10003540,1298.03,1589.49,-291.46,-0.4603
FUR-CH-10003551,6848.63,4108.65,2739.98,0.3858
FUR-CH-10003558,580.39,503.1,77.29,0.1332
FUR-CH-10003559,549.38,317.1,232.28,0.3678
FUR-CH-10003580,1790.5,996.93,793.57,0.399
FUR-CH-10003581,8985.07,6402.66,2582.41,0.2748
FUR-CH-10003597,5823.82,3895.08,1928.74,0.3112
FUR-CH-10003606,705.32,554.0,151.32,0.1171
FUR-CH-10003608,347.59,322.8,24.79,0.1332
FUR-CH-10003616,4788.58,3412.11,1376.47,0.2963
FUR-CH-10003618,161.89,191.58,-29.69,-0.1834
FUR-CH-10003621,427.08,497.12,-70.04,-0.1764
FUR-CH-10003623,510.78,549.8,-39.02,-0.0728
FUR-CH-10003692,5139.74,4998.51,141.23,-0.0631
FUR-CH-10003696,58.04,81.3,-23.26,-0.4008
FUR-CH-10003697,1615.86,1885.68,-269.82,-0.1315
FUR-CH-10003702,688.32,1124.4,-436.08,-0.6335
FUR-CH-10003706,2857.01,2656.5,200.51,-0.0062
FUR-CH-10003733,2097.33,2022.72,74.61,0.0064
FUR-CH-10003746,9615.43,7656.09,1959.34,0.1657
FUR-CH-10003750,661.9,698.7,-36.8,-0.0556
FUR-CH-10003760,1321.68,841.59,480.09,0.3431
FUR-CH-10003761,969.25,764.92,204.33,0.1136
FUR-CH-10003771,381.84,301.68,80.16,0.2099
FUR-CH-10003772,710.86,513.63,197.23,0.2774
FUR-CH-10003774,4166.88,4670.0,-503.12,-0.141
FUR-CH-10003794,263.62,246.12,17.5,-0.1022
FUR-CH-10003808,150.57,198.81,-48.24,-0.3204
FUR-CH-10003817,2204.86,1958.86,246.0,0.089
FUR-CH-10003822,2665.4,1590.18,1075.22,0.3962
FUR-CH-10003833,1890.38,2021.49,-131.11,-0.0558
FUR-CH-10003836,3285.99,3157.23,128.76,0.0476
FUR-CH-10003841,2007.9,1293.6,714.3,0.3518
FUR-CH-10003842,986.4,853.2,133.2,0.1442
FUR-CH-10003844,1477.12,1280.6,196.52,0.1135
FUR-CH-10003846,7267.75,7797.92,-530.17,-0.0681
FUR-CH-10003848,2036.28,1836.0,200.28,-0.0527
FUR-CH-10003853,1070.26,1240.0,-169.74,-0.2403
FUR-CH-10003861,3204.31,2171.52,1032.79,0.3388
FUR-CH-10003874,133.27,259.92,-126.65,-0.9503
FUR-CH-10003875,704.76,704.76,0.0,0.0
FUR-CH-10003883,2020.31,1964.22,56.09,0.0465
FUR-CH-10003894,803.04,457.92,345.12,0.4298
FUR-CH-10003910,1649.21,1043.25,605.96,0.3534
FUR-CH-10003941,11175.42,9948.96,1226.46,0.0722
FUR-CH-10003948,1677.8,1203.9,473.9,0.1198
FUR-CH-10003950,15455.81,16436.88,-981.07,-0.11
FUR-CH-10003956,922.74,1056.18,-133.44,-0.1044
FUR-CH-10003965,3807.57,2788.8,1018.77,0.2733
FUR-CH-10003968,1341.52,1374.17,-32.65,-0.0226
FUR-CH-10003973,9070.94,8297.68,773.26,0.0679
FUR-CH-10003981,4420.06,4378.94,41.12,0.0179
FUR-CH-10003982,2921.76,2330.46,591.3,0.2326
FUR-CH-10004007,457.39,306.18,151.21,0.2265
FUR-CH-10004009,3840.48,3063.27,777.21,0.1565
FUR-CH-10004010,863.55,765.02,98.53,0.0966
FUR-CH-10004011,3978.0,3231.36,746.64,0.043
FUR-CH-10004026,329.76,456.24,-126.48,-0.3836
FUR-CH-10004040,507.38,360.9,146.48,0.2887
FUR-CH-10004047,1923.6,1407.36,516.24,0.2842
FUR-CH-10004049,758.81,536.52,222.29,0.3066
FUR-CH-10004050,2733.12,1885.86,847.26,0.31
FUR-CH-10004054,3436.9,3632.0,-195.1,-0.2225
